"name","label","class","n_missing","pct_missing"
"ego03b","EGO03B - And does the person that you have discussed matters that are important to you with, currently vape?","haven_labelled/vctrs_vctr/double",441220,99.9
"ego04_a","EGO04_A - Approximately how old is person A?","haven_labelled/vctrs_vctr/double",440021,99.7
"ego04_b","EGO04_B - Approximately how old is person B?","haven_labelled/vctrs_vctr/double",440303,99.7
"ego04_c","EGO04_C - Approximately how old is person C?","haven_labelled/vctrs_vctr/double",440579,99.8
"ego04_d","EGO04_D - Approximately how old is person D?","haven_labelled/vctrs_vctr/double",440860,99.9
"ego04_e","EGO04_E - Approximately how old is person E?","haven_labelled/vctrs_vctr/double",441054,99.9
"ego05_a","EGO05_A - Which of the following best describes person A's gender?","haven_labelled/vctrs_vctr/double",440021,99.7
"ego05_b","EGO05_B - Which of the following best describes person B's gender?","haven_labelled/vctrs_vctr/double",440303,99.7
"ego05_c","EGO05_C - Which of the following best describes person C's gender?","haven_labelled/vctrs_vctr/double",440579,99.8
"ego05_d","EGO05_D - Which of the following best describes person D's gender?","haven_labelled/vctrs_vctr/double",440860,99.9
"ego05_e","EGO05_E - Which of the following best describes person E's gender?","haven_labelled/vctrs_vctr/double",441054,99.9
"ego06_a","EGO06_A - What is person A's highest educational qualification?","haven_labelled/vctrs_vctr/double",440021,99.7
"ego06_b","EGO06_B - What is person B's highest educational qualification?","haven_labelled/vctrs_vctr/double",440303,99.7
"ego06_c","EGO06_C - What is person C's highest educational qualification?","haven_labelled/vctrs_vctr/double",440579,99.8
"ego06_d","EGO06_D - What is person D's highest educational qualification?","haven_labelled/vctrs_vctr/double",440860,99.9
"ego06_e","EGO06_E - What is person E's highest educational qualification?","haven_labelled/vctrs_vctr/double",441054,99.9
"ego07_a","EGO07_A - Which of the following best applies to person A?  Please note we are referring to cigarettes and","haven_labelled/vctrs_vctr/double",440021,99.7
"ego07_b","EGO07_B - Which of the following best applies to person B?  Please note we are referring to cigarettes and","haven_labelled/vctrs_vctr/double",440303,99.7
"ego07_c","EGO07_C - Which of the following best applies to person C?  Please note we are referring to cigarettes and","haven_labelled/vctrs_vctr/double",440579,99.8
"ego07_d","EGO07_D - Which of the following best applies to person D?  Please note we are referring to cigarettes and","haven_labelled/vctrs_vctr/double",440860,99.9
"ego07_e","EGO07_E - Which of the following best applies to person E?  Please note we are referring to cigarettes and","haven_labelled/vctrs_vctr/double",441054,99.9
"ego08_a","EGO08_A - Which of the following best applies to person A?","haven_labelled/vctrs_vctr/double",440021,99.7
"ego08_b","EGO08_B - Which of the following best applies to person B?","haven_labelled/vctrs_vctr/double",440303,99.7
"ego08_c","EGO08_C - Which of the following best applies to person C?","haven_labelled/vctrs_vctr/double",440579,99.8
"ego08_d","EGO08_D - Which of the following best applies to person D?","haven_labelled/vctrs_vctr/double",440860,99.9
"ego08_e","EGO08_E - Which of the following best applies to person E?","haven_labelled/vctrs_vctr/double",441054,99.9
"ego09_a","EGO09_A - Which of the following best describes the relationship you have with person A?","haven_labelled/vctrs_vctr/double",440021,99.7
"ego09_b","EGO09_B - Which of the following best describes the relationship you have with person B?","haven_labelled/vctrs_vctr/double",440303,99.7
"ego09_c","EGO09_C - Which of the following best describes the relationship you have with person C?","haven_labelled/vctrs_vctr/double",440579,99.8
"ego09_d","EGO09_D - Which of the following best describes the relationship you have with person D?","haven_labelled/vctrs_vctr/double",440860,99.9
"ego09_e","EGO09_E - Which of the following best describes the relationship you have with person E?","haven_labelled/vctrs_vctr/double",441054,99.9
"ego10_a","EGO10_A - Putting aside whether you smoke or not, on balance, do you think person A encourages you to smoke, discourages you to smoke, or neither?","haven_labelled/vctrs_vctr/double",440021,99.7
"ego10_b","EGO10_B - Putting aside whether you smoke or not, on balance, do you think person B encourages you to smoke, discourages you to smoke, or neither?","haven_labelled/vctrs_vctr/double",440303,99.7
"ego10_c","EGO10_C - Putting aside whether you smoke or not, on balance, do you think person C encourages you to smoke, discourages you to smoke, or neither?","haven_labelled/vctrs_vctr/double",440579,99.8
"ego10_d","EGO10_D - Putting aside whether you smoke or not, on balance, do you think person D encourages you to smoke, discourages you to smoke, or neither?","haven_labelled/vctrs_vctr/double",440860,99.9
"ego10_e","EGO10_E - Putting aside whether you smoke or not, on balance, do you think person E encourages you to smoke, discourages you to smoke, or neither?","haven_labelled/vctrs_vctr/double",441054,99.9
"ego11","EGO11 - Thinking specifically about person A and person B, might they have discussed important matters with each other?","haven_labelled/vctrs_vctr/double",441226,99.9
"ego11b","EGO11B - Thinking specifically about XXX how many of these people do you think are likely to have discussed their important matters with each other?","haven_labelled/vctrs_vctr/double",440579,99.8
"enjoy","How much enjoy(ed) smoking","numeric",421811,95.5
"eq5da","EQ5a Description of health - mobility","haven_labelled/vctrs_vctr/double",434937,98.5
"eq5db","EQ5b Description of health - self care","haven_labelled/vctrs_vctr/double",434937,98.5
"eq5dc","EQ5c Description of health - usual activities","haven_labelled/vctrs_vctr/double",434937,98.5
"eq5dd","EQ5d Description of health - pain/discomfort","haven_labelled/vctrs_vctr/double",434937,98.5
"eq5de","EQ5e Description of health - anxiety/depression","haven_labelled/vctrs_vctr/double",434937,98.5
"eq5df","EQ5f Description of health - scale_banded","haven_labelled/vctrs_vctr/double",434937,98.5
"eq5df_1","EQ5f Description of health - scale_raw","numeric",434937,98.5
"etamod_recon","ETAMOD_RECON - Agree to be re-contacted","haven_labelled/vctrs_vctr/double",432910,98.1
"ethnic","ETHNIC ORIGIN","haven_labelled/vctrs_vctr/double",147475,33.4
"eversmo","Ever smoked","numeric",1254,0.3
"exsmoker","Ex-smoker","numeric",1254,0.3
"f@newq91","Q9. Do you regularly use any of the following in situations when you cannot smoke?","haven_labelled/vctrs_vctr/double",439244,99.5
"f@newq92","Q9. Do you regularly use any of the following in situations when you cannot smoke?","haven_labelled/vctrs_vctr/double",439244,99.5
"f@newq93","Q9. Do you regularly use any of the following in situations when you cannot smoke?","haven_labelled/vctrs_vctr/double",439244,99.5
"f@newq94","Q9. Do you regularly use any of the following in situations when you cannot smoke?","haven_labelled/vctrs_vctr/double",439244,99.5
"f@newq95","Q9. Do you regularly use any of the following in situations when you cannot smoke?","haven_labelled/vctrs_vctr/double",439244,99.5
"f@newq96","Q9. Do you regularly use any of the following in situations when you cannot smoke?","haven_labelled/vctrs_vctr/double",439244,99.5
"f@newq97","Q9. Do you regularly use any of the following in situations when you cannot smoke?","haven_labelled/vctrs_vctr/double",439244,99.5
"f@newq98","Q9. Do you regularly use any of the following in situations when you cannot smoke?","haven_labelled/vctrs_vctr/double",439244,99.5
"f@q131","Q13. Which nicotine replacement products are you currently using?","haven_labelled/vctrs_vctr/double",441419,100
"f@q132","Q13. Which nicotine replacement products are you currently using?","haven_labelled/vctrs_vctr/double",441419,100
"f@q133","Q13. Which nicotine replacement products are you currently using?","haven_labelled/vctrs_vctr/double",441419,100
"f@q134","Q13. Which nicotine replacement products are you currently using?","haven_labelled/vctrs_vctr/double",441419,100
"f@q135","Q13. Which nicotine replacement products are you currently using?","haven_labelled/vctrs_vctr/double",441419,100
"f@q136","Q13. Which nicotine replacement products are you currently using?","haven_labelled/vctrs_vctr/double",441419,100
"f@q5c_11","Q5c_1. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",439059,99.4
"f@q5c_110","Q5c_1. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",439059,99.4
"f@q5c_12","Q5c_1. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",439059,99.4
"f@q5c_13","Q5c_1. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",439059,99.4
"f@q5c_14","Q5c_1. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",439059,99.4
"f@q5c_15","Q5c_1. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",439059,99.4
"f@q5c_16","Q5c_1. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",439059,99.4
"f@q5c_17","Q5c_1. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",439059,99.4
"f@q5c_18","Q5c_1. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",439059,99.4
"f@q5c_19","Q5c_1. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",439059,99.4
"f@q5c_21","Q5c_2. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440419,99.8
"f@q5c_210","Q5c_2. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440419,99.8
"f@q5c_22","Q5c_2. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440419,99.8
"f@q5c_23","Q5c_2. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440419,99.8
"f@q5c_24","Q5c_2. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440419,99.8
"f@q5c_25","Q5c_2. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440419,99.8
"f@q5c_26","Q5c_2. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440419,99.8
"f@q5c_27","Q5c_2. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440419,99.8
"f@q5c_28","Q5c_2. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440419,99.8
"f@q5c_29","Q5c_2. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440419,99.8
"f@q5c_31","Q5c_3. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440903,99.9
"f@q5c_310","Q5c_3. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440903,99.9
"f@q5c_32","Q5c_3. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440903,99.9
"f@q5c_33","Q5c_3. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440903,99.9
"f@q5c_34","Q5c_3. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440903,99.9
"f@q5c_35","Q5c_3. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440903,99.9
"f@q5c_36","Q5c_3. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440903,99.9
"f@q5c_37","Q5c_3. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440903,99.9
"f@q5c_38","Q5c_3. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440903,99.9
"f@q5c_39","Q5c_3. Which if any of the following did you try to help you stop smoking?","haven_labelled/vctrs_vctr/double",440903,99.9
"f@q81","Q8. Which if any of the following are you currently using to help you cut down the amount you smoke?","haven_labelled/vctrs_vctr/double",438918,99.4
"f@q82","Q8. Which if any of the following are you currently using to help you cut down the amount you smoke?","haven_labelled/vctrs_vctr/double",438918,99.4
"f@q83","Q8. Which if any of the following are you currently using to help you cut down the amount you smoke?","haven_labelled/vctrs_vctr/double",438918,99.4
"f@q84","Q8. Which if any of the following are you currently using to help you cut down the amount you smoke?","haven_labelled/vctrs_vctr/double",438918,99.4
"f@q85","Q8. Which if any of the following are you currently using to help you cut down the amount you smoke?","haven_labelled/vctrs_vctr/double",438918,99.4
"f@q86","Q8. Which if any of the following are you currently using to help you cut down the amount you smoke?","haven_labelled/vctrs_vctr/double",438918,99.4
